symbol,name,date,isEnabled,type,iexId
SVM,Silvercorp Metals Inc.,2018-04-05,true,cs,6596
SVRA,Savara Inc.,2018-04-05,true,cs,4577
SVT,Servotronics Inc.,2018-04-05,true,cs,6598
SVU,SuperValu Inc.,2018-04-05,true,cs,6599
SVVC,Firsthand Technology Value Fund Inc.,2018-04-05,true,cs,6600
SVXY,ProShares Short VIX Short Term Futures,2018-04-05,true,et,6601
SWCH,Switch Inc. Class A,2018-04-05,true,cs,13370
SWIN,ALPS/Dorsey Wright Sector Momentum ETF,2018-04-05,true,N/A,12270
SWIR,Sierra Wireless Inc.,2018-04-05,true,cs,6606
SWJ,Stanley Black & Decker Inc. 5.75% Junior Subordinated Debenture due 2052,2018-04-05,true,N/A,6607
SWK,Stanley Black & Decker Inc.,2018-04-05,true,cs,6608
SWKS,Skyworks Solutions Inc.,2018-04-05,true,cs,6609
SWM,Schweitzer-Mauduit International Inc.,2018-04-05,true,cs,6610
SWN,Southwestern Energy Company,2018-04-05,true,cs,6611
SWP,Stanley Black & Decker Inc. Corporate Units,2018-04-05,true,su,12950
SWX,Southwest Gas Holdings Inc.,2018-04-05,true,cs,12350
SWZ,Swiss Helvetia Fund Inc. (The),2018-04-05,true,cs,6617
SXC,SunCoke Energy Inc.,2018-04-05,true,cs,6618
SXCP,SunCoke Energy Partners L.P. Representing Limited partner Interests,2018-04-05,true,cs,6619
SXE,Southcross Energy Partners L.P.,2018-04-05,true,cs,6620
SXI,Standex International Corporation,2018-04-05,true,cs,6621
SXT,Sensient Technologies Corporation,2018-04-05,true,cs,6623
SYBT,Stock Yards Bancorp Inc.,2018-04-05,true,cs,6625
SYBX,Synlogic Inc.,2018-04-05,true,cs,10448
SYE,SPDR MFS Systematic Core Equity,2018-04-05,true,N/A,8195
SYF,Synchrony Financial,2018-04-05,true,cs,8465
SYG,SPDR MFS Systematic Growth Equity,2018-04-05,true,N/A,8196
SYK,Stryker Corporation,2018-04-05,true,cs,6627
SYKE,Sykes Enterprises Incorporated,2018-04-05,true,cs,6628
SYLD,Cambria Shareholder Yield,2018-04-05,true,N/A,6629
SYMC,Symantec Corporation,2018-04-05,true,cs,6630
SYN,Synthetic Biologics Inc.,2018-04-05,true,cs,6633
SYNA,Synaptics Incorporated,2018-04-05,true,cs,6634
SYNC,Synacor Inc.,2018-04-05,true,cs,6635
SYNH,Syneos Health Inc.,2018-04-05,true,cs,9350
SYNL,Synalloy Corporation,2018-04-05,true,cs,6636
SYNT,Syntel Inc.,2018-04-05,true,cs,6638
SYPR,Sypris Solutions Inc.,2018-04-05,true,cs,6639
SYRS,Syros Pharmaceuticals Inc.,2018-04-05,true,cs,11548
SYV,SPDR MFS Systematic Value Equity,2018-04-05,true,N/A,8197
SYX,Systemax Inc.,2018-04-05,true,cs,6643
SYY,Sysco Corporation,2018-04-05,true,cs,6644
SZC,Cushing Renaissance Fund (The) of Beneficial Interest,2018-04-05,true,cs,6645
SZK,ProShares UltraShort Consumer Goods,2018-04-05,true,et,6646
SZO,DB Crude Oil Short ETN due June 1 2038,2018-04-05,true,et,6647
T,AT&T Inc.,2018-04-05,true,cs,6649
TA,TravelCenters of America LLC,2018-04-05,true,cs,6650
TAC,TransAlta Corporation,2018-04-05,true,cs,6651
TACO,Del Taco Restaurants Inc.,2018-04-05,true,cs,8189
TACOW,Del Taco Restaurants Inc. Warrants,2018-04-05,true,N/A,8190
TACT,TransAct Technologies Incorporated,2018-04-05,true,cs,6652
TAGS,Teucrium Agricultural Fund ETV,2018-04-05,true,et,6653
TAHO,Tahoe Resources Inc. (Canada),2018-04-05,true,cs,6654
TAIL,Cambria Tail Risk,2018-04-05,true,N/A,12763
TAIT,Taitron Components Incorporated,2018-04-05,true,cs,6656
TAL,TAL Education Group American Depositary Shares,2018-04-05,true,cs,7624
TAN,Guggenheim Solar,2018-04-05,true,et,6659
TANH,Tantech Holdings Ltd.,2018-04-05,true,cs,9282
TANNI,TravelCenters of America LLC 8.25% Senior Notes due 2028,2018-04-05,true,N/A,6660
TANNL,,2018-04-05,true,N/A,9572
TANNZ,,2018-04-05,true,N/A,10688
TAO,Guggenheim China Real Estate,2018-04-05,true,et,6661
TAP,Molson Coors Brewing Company Class B,2018-04-05,true,cs,6663
TAP.A,Molson Coors Brewing Company Class A,2018-04-05,true,cs,6664
TAPR,Barclays Inverse US Treasury Composite ETN,2018-04-05,true,N/A,8898
TARO,Taro Pharmaceutical Industries Ltd.,2018-04-05,true,cs,6665
TAST,Carrols Restaurant Group Inc.,2018-04-05,true,cs,6668
TAT,TransAtlantic Petroleum Ltd (Bermuda),2018-04-05,true,cs,6669
TATT,TAT Technologies Ltd.,2018-04-05,true,cs,6670
TAX,Liberty Tax Inc.,2018-04-05,true,cs,6671
TAXR,U.S. Tax Reform Fund,2018-04-05,true,N/A,13566
TAYD,Taylor Devices Inc.,2018-04-05,true,cs,6676
TBB,AT&T Inc. 5.350% Global Notes due 2066,2018-04-05,true,N/A,13730
TBBK,The Bancorp Inc.,2018-04-05,true,cs,6679
TBF,ProShares Short 20+ Year Treasury,2018-04-05,true,et,6680
TBI,TrueBlue Inc.,2018-04-05,true,cs,6681
TBK,Triumph Bancorp Inc.,2018-04-05,true,cs,9291
TBLU,Managed Portfolio Series Tortoise Water Fund,2018-04-05,true,N/A,12383
TBNK,Territorial Bancorp Inc.,2018-04-05,true,cs,6682
TBPH,Theravance Biopharma Inc.,2018-04-05,true,cs,8633
TBT,ProShares UltraShort Lehman 20 Year Treasury,2018-04-05,true,et,6684
TBX,ProShares Short 7 10 Year Treasury,2018-04-05,true,et,6685
TCAP,Triangle Capital Corporation,2018-04-05,true,cs,6689
TCBI,Texas Capital Bancshares Inc.,2018-04-05,true,cs,6693
TCBIL,Texas Capital Bancshares Inc. 6.50% Subordinated Notes due 2042,2018-04-05,true,N/A,6694
TCBIP,Texas Capital Bancshares Inc. Non Cumulative Preferred Perpetual Stock Series A,2018-04-05,true,ps,6695
TCBIW,Texas Capital Bancshares Inc. Warrants 01/16/2019,2018-04-05,true,N/A,7979
TCBK,TriCo Bancshares,2018-04-05,true,cs,6696
TCCA,Triangle Capital Corporation 6.375% Senior Notes due 2022,2018-04-05,true,N/A,6698
TCCB,,2018-04-05,true,N/A,9729
TCCO,Technical Communications Corporation,2018-04-05,true,cs,6699
TCF,TCF Financial Corporation,2018-04-05,true,cs,6690
TCF+,TCF Financial Corporation Warrants,2018-04-05,true,N/A,7978
TCF-D,TCF Financial Corporation Depositary Shares Series C,2018-04-05,true,ps,13410
TCFC,The Community Financial Corporation,2018-04-05,true,cs,7803
TCGP,The Carlyle Group L.P.,2018-04-05,true,ps,13403
TCHF,iShares Edge MSCI Multifactor Technology,2018-04-05,true,N/A,11352
TCI,Transcontinental Realty Investors Inc.,2018-04-05,true,cs,6701
TCMD,Tactile Systems Technology Inc.,2018-04-05,true,cs,11029
TCO,Taubman Centers Inc.,2018-04-05,true,cs,6703
TCO-J,Taubman Centers Inc. Preferred Shares Series J,2018-04-05,true,ps,6704
TCO-K,Taubman Centers Inc. Preferred Series K,2018-04-05,true,ps,6705
TCON,TRACON Pharmaceuticals Inc.,2018-04-05,true,cs,9674
TCP,TC PipeLines LP representing Limited Partner Interests,2018-04-05,true,cs,6706
TCPC,TCP Capital Corp.,2018-04-05,true,cs,6707
TCRD,THL Credit Inc.,2018-04-05,true,cs,6708
TCRX,,2018-04-05,true,N/A,9528
TCRZ,THL Credit Inc. 6.75% Notes due 2022,2018-04-05,true,N/A,10932
TCS,Container Store (The),2018-04-05,true,cs,8036
TCTL,Premise Capital Frontier Advantage Diversified Tactical,2018-04-05,true,N/A,12027
TCX,Tucows Inc.,2018-04-05,true,cs,6709
TD,Toronto Dominion Bank (The),2018-04-05,true,cs,6710
TDA,Telephone and Data Systems Inc. 5.875% Senior Notes due 2061,2018-04-05,true,N/A,6711
TDC,Teradata Corporation,2018-04-05,true,cs,6712
TDE,Telephone and Data Systems Inc. 6.875% Senior Notes due 2059,2018-04-05,true,N/A,6714
TDF,Templeton Dragon Fund Inc.,2018-04-05,true,cs,6715
TDG,Transdigm Group Incorporated Inc.,2018-04-05,true,cs,6716
TDI,Telephone and Data Systems Inc. Sr Nt,2018-04-05,true,bo,6718
TDIV,First Trust NASDAQ Technology Dividend Index Fund,2018-04-05,true,et,6719
TDJ,Telephone and Data Systems Inc. 7% Senior Notes due 2060,2018-04-05,true,N/A,6720
TDOC,Teladoc Inc.,2018-04-05,true,cs,10118
TDS,Telephone and Data Systems Inc.,2018-04-05,true,cs,6722
TDTF,FlexShares iBoxx 5 Year Target Duration TIPS Index Fund,2018-04-05,true,et,6723
TDTT,FlexShares iBoxx 3 Year Target Duration TIPS Index Fund,2018-04-05,true,et,6724
TDW,Tidewater Inc.,2018-04-05,true,cs,13208
TDW+A,,2018-04-05,true,N/A,13513
TDW+B,,2018-04-05,true,N/A,13514
TDY,Teledyne Technologies Incorporated,2018-04-05,true,cs,6728
TEAM,Atlassian Corporation Plc,2018-04-05,true,cs,10830
TECD,Tech Data Corporation,2018-04-05,true,cs,6731
TECH,Bio-Techne Corp,2018-04-05,true,cs,6732
TECK,Teck Resources Ltd,2018-04-05,true,cs,6702
TECL,Direxion Technology Bull 3X Shares,2018-04-05,true,et,6733
TECS,Direxion Technology Bear 3X Shares,2018-04-05,true,et,6734
TEDU,Tarena International Inc.,2018-04-05,true,cs,8480
TEF,Telefonica SA,2018-04-05,true,cs,6737
TEGP,Tallgrass Energy GP LP Class A Shares,2018-04-05,true,cs,9775
TEI,Templeton Emerging Markets Income Fund Inc.,2018-04-05,true,cs,6739
TEL,TE Connectivity Ltd. New Switzerland Registered Shares,2018-04-05,true,cs,6740
TELL,Tellurian Inc.,2018-04-05,true,cs,4523
TEN,Tenneco Inc.,2018-04-05,true,cs,6742
TENX,Tenax Therapeutics Inc.,2018-04-05,true,cs,5216
TEO,Telecom Argentina SA,2018-04-05,true,cs,6744
TEP,Tallgrass Energy Partners LP representing limited partner interests,2018-04-05,true,cs,6745
TER,Teradyne Inc.,2018-04-05,true,cs,6746
TERM,EquityCompass Tactical Risk Manager,2018-04-05,true,N/A,12771
TERP,TerraForm Power Inc.,2018-04-05,true,cs,8680
TESS,TESSCO Technologies Incorporated,2018-04-05,true,cs,6748
TETF,ETF Industry Exposure & Financial Services,2018-04-05,true,N/A,12801
TEUM,Pareteum Corporation,2018-04-05,true,cs,2269
TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares,2018-04-05,true,cs,6750
TEX,Terex Corporation,2018-04-05,true,cs,6751
TFI,SPDR Nuveen Bloomberg Barclays Municipal Bond,2018-04-05,true,et,6755
TFLO,iShares Treasury Floating Rate Bond,2018-04-05,true,N/A,8268
TFSL,TFS Financial Corporation,2018-04-05,true,cs,6757
TFX,Teleflex Incorporated,2018-04-05,true,cs,6758
TG,Tredegar Corporation,2018-04-05,true,cs,6759
TGA,TransGlobe Energy Corporation,2018-04-05,true,cs,6760
TGB,Taseko Mines Ltd.,2018-04-05,true,cs,6761
TGC,Tengasco Inc.,2018-04-05,true,cs,6762
TGEN,Tecogen Inc.,2018-04-05,true,cs,6766
TGH,Textainer Group Holdings Limited,2018-04-05,true,cs,6767
TGI,Triumph Group Inc.,2018-04-05,true,cs,6768
TGLS,Tecnoglass Inc.,2018-04-05,true,cs,332
TGNA,TEGNA Inc,2018-04-05,true,cs,2781
TGP,Teekay LNG Partners L.P.,2018-04-05,true,cs,6769
TGP-A,Teekay LNG Partners L.P. 9.00% Series A Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,2018-04-05,true,ps,11937
TGP-B,Teekay LNG Partners L.P. 8.50% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,2018-04-05,true,ps,13648
TGS,Transportadora de Gas del Sur SA TGS,2018-04-05,true,cs,6771
TGT,Target Corporation,2018-04-05,true,cs,6772
TGTX,TG Therapeutics Inc.,2018-04-05,true,cs,6773
THC,Tenet Healthcare Corporation,2018-04-05,true,cs,6775
THD,iShares Inc MSCI Thailand,2018-04-05,true,et,6776
THFF,First Financial Corporation Indiana,2018-04-05,true,cs,6777
THG,Hanover Insurance Group Inc,2018-04-05,true,cs,6778
THGA,The Hanover Insurance Group Inc. 6.35% Subordinated Debentures due 2053,2018-04-05,true,N/A,6779
THM,International Tower Hill Mines Ltd. (Canada),2018-04-05,true,cs,6783
THO,Thor Industries Inc.,2018-04-05,true,cs,6784
THQ,Tekla Healthcare Opportunies Fund Shares of Beneficial Interest,2018-04-05,true,cs,8889
THR,Thermon Group Holdings Inc.,2018-04-05,true,cs,6786
THRM,Gentherm Inc,2018-04-05,true,cs,6789
THS,Treehouse Foods Inc.,2018-04-05,true,cs,6791
THST,Truett-Hurst Inc.,2018-04-05,true,cs,6792
THW,Tekla World Healthcare Fund Shares of Beneficial Interest,2018-04-05,true,cs,10026
TI,Telecom Italia S.P.A. New,2018-04-05,true,cs,6794
TI.A,Telecom Italia S.P.A. New,2018-04-05,true,cs,6795
TIBRU,Tiberius Acquisition Corporation Units,2018-04-05,true,su,14181
TIER,TIER REIT Inc.,2018-04-05,true,cs,10333
TIF,Tiffany & Co.,2018-04-05,true,cs,6798
TIG,TiGenix,2018-04-05,true,cs,12200
TIK,Tel-Instrument Electronics Corp.,2018-04-05,true,cs,6800
TIL,Till Capital Ltd.,2018-04-05,true,cs,10027
TILE,Interface Inc.,2018-04-05,true,cs,6801
TILT,FlexShares Mornigstar US Market Factors Tilt Index Fund,2018-04-05,true,et,6802
TIP,iShares TIPS Bond,2018-04-05,true,et,6804
TIPT,Tiptree Inc.,2018-04-05,true,cs,7740
TIPX,SPDR Bloomberg Barclays 1-10 Year TIPS,2018-04-05,true,N/A,6805
TIPZ,PIMCO Broad U.S. TIPS Index Exchange-Traded Fund,2018-04-05,true,et,6806
TIS,Orchids Paper Products Company,2018-04-05,true,cs,6807
TISA,Top Image Systems Ltd.,2018-04-05,true,cs,6808
TISI,Team Inc.,2018-04-05,true,cs,6809
TITN,Titan Machinery Inc.,2018-04-05,true,cs,6810
TIVO,TiVo Corporation,2018-04-05,true,cs,11805
TJX,TJX Companies Inc. (The),2018-04-05,true,cs,6812
TK,Teekay Corporation,2018-04-05,true,cs,6813
TKAT,Takung Art Co. Ltd.,2018-04-05,true,cs,12500
TKC,Turkcell Iletisim Hizmetleri AS,2018-04-05,true,cs,6814
TKR,Timken Company (The),2018-04-05,true,cs,6817
TLDH,FlexShares Currency Hedged Morningstar DM ex-US Factor Tilt Index Fund,2018-04-05,true,N/A,10831
TLEH,FlexShares Currency Hedged Morningstar EM Factor Tilt Index Fund,2018-04-05,true,N/A,10832
TLF,Tandy Leather Factory Inc.,2018-04-05,true,cs,6819
TLGT,Teligent Inc.,2018-04-05,true,cs,3454
TLH,iShares 10-20 Year Treasury Bond,2018-04-05,true,et,6820
TLI,Western Asset Corporate Loan Fund Inc,2018-04-05,true,cs,6821
TLK,PT Telekomunikasi Indonesia Tbk,2018-04-05,true,cs,6822
TLND,Talend S.A.,2018-04-05,true,cs,11667
TLP,TransMontaigne Partners L.P. Transmontaigne Partners L.P. representing limited partner interests,2018-04-05,true,cs,6827
TLRA,Telaria Inc.,2018-04-05,true,cs,6893
TLRD,Tailored Brands Inc.,2018-04-05,true,cs,11030
TLT,iShares 20+ Year Treasury Bond ETF,2018-04-05,true,et,6829
TLTD,FlexShares Morningstar Developed Markets ex-US Factor Tilt Index Fund,2018-04-05,true,et,6830
TLTE,FlexShares Morningstar Emerging Markets Factor Tilt Index Fund,2018-04-05,true,et,6831
TLYS,Tilly's Inc.,2018-04-05,true,cs,6832
TM,Toyota Motor Corporation,2018-04-05,true,cs,6833
TMF,Direxion Daily 20-Yr Treasury Bull 3x Shrs,2018-04-05,true,et,6834
TMFC,Motley Fool 100 Index ETF,2018-04-05,true,N/A,14089
TMHC,Taylor Morrison Home Corporation Class A,2018-04-05,true,cs,6836
TMK,Torchmark Corporation,2018-04-05,true,cs,6837
TMK-C,,2018-04-05,true,N/A,11201
TMO,Thermo Fisher Scientific Inc,2018-04-05,true,cs,6840
TMP,Tompkins Financial Corporation,2018-04-05,true,cs,6841
TMQ,Trilogy Metals Inc.,2018-04-05,true,cs,4734
TMSR,TMSR Holding Company Limited,2018-04-05,true,cs,10499
TMSRW,TMSR Holding Company Limited Warrants,2018-04-05,true,N/A,10511
TMST,Timken Steel Corporation,2018-04-05,true,cs,8853
TMUS,T-Mobile US Inc.,2018-04-05,true,cs,6843
TMV,Direxion Daily 20-Year Treasury Bear 3X,2018-04-05,true,et,6844
TNA,Direxion Small Cap Bull 3X Shares,2018-04-05,true,et,6845
TNAV,Telenav Inc.,2018-04-05,true,cs,6846
TNC,Tennant Company,2018-04-05,true,cs,6847
TNDM,Tandem Diabetes Care Inc.,2018-04-05,true,cs,7980
TNET,TriNet Group Inc.,2018-04-05,true,cs,8467
TNK,Teekay Tankers Ltd.,2018-04-05,true,cs,6851
TNP,Tsakos Energy Navigation Ltd,2018-04-05,true,cs,6852
TNP-B,Tsakos Energy Navigation Ltd Red Perp Pfd Ser B% (Bermuda),2018-04-05,true,ps,8805
TNP-C,Tsakos Energy Navigation Ltd 8.875% Series C Preferred Cumulative Redeemable Perpetual Preferred Shares,2018-04-05,true,ps,8806
TNP-D,Tsakos Energy Navigation Ltd 8.75% Series D Cumulative Redeemable Perpetual Preferred Shares,2018-04-05,true,ps,9961
TNP-E,Tsakos Energy Navigation Ltd Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares par value $1.00,2018-04-05,true,ps,12776
TNTR,Tintri Inc.,2018-04-05,true,cs,12981
TNXP,Tonix Pharmaceuticals Holding Corp.,2018-04-05,true,cs,7714
TOCA,Tocagen Inc.,2018-04-05,true,cs,12758
TOK,iShares MSCI Kokusai,2018-04-05,true,et,6855
TOL,Toll Brothers Inc.,2018-04-05,true,cs,6856
TOLZ,ProShares DJ Brookfield Global Infrastructure,2018-04-05,true,N/A,8488
TOO,Teekay Offshore Partners L.P. representing Limited Partner Interests,2018-04-05,true,cs,6857
TOO-A,Teekay Offshore Partners L.P. 7.25% Series A Redeemable Preferred Units,2018-04-05,true,ps,8807
TOO-B,Teekay Offshore Partners L.P. 8.50% Series B Cumulative Redeemable Preferred Units representing limited partner interests,2018-04-05,true,ps,9935
TOO-E,Teekay Offshore Partners L.P. 8.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,2018-04-05,true,ps,14080
TOPS,TOP Ships Inc.,2018-04-05,true,cs,6858
TORC,resTORbio Inc.,2018-04-05,true,cs,14033
TOT,Total S.A.,2018-04-05,true,cs,6860
TOTL,SPDR DoubleLine Total Return Tactical,2018-04-05,true,N/A,9764
TOUR,Tuniu Corporation,2018-04-05,true,cs,8604
TOWN,Towne Bank,2018-04-05,true,cs,6862
TOWR,Tower International Inc.,2018-04-05,true,cs,6863
TPB,Turning Point Brands Inc.,2018-04-05,true,cs,10818
TPC,Tutor Perini Corporation,2018-04-05,true,cs,6864
TPGE,TPG Pace Energy Holdings Corp. Class A,2018-04-05,true,cs,13051
TPGE+,,2018-04-05,true,N/A,13071
TPGE=,TPG Pace Energy Holdings Corp. Units each consisting of one share of Class A common stock $.0001 par value and one-third of one warrant,2018-04-05,true,su,12885
TPGH,TPG Pace Holdings Corp. Class A,2018-04-05,true,cs,13238
TPGH+,,2018-04-05,true,N/A,13292
TPGH=,TPG Pace Holdings Corp. Units each consisting of one Class A ordinary share $.0001 par value and one-third of one warrant,2018-04-05,true,su,13085
TPH,TRI Pointe Group Inc.,2018-04-05,true,cs,6866
TPHS,Trinity Place Holdings Inc.,2018-04-05,true,cs,10952
TPIC,TPI Composites Inc.,2018-04-05,true,cs,11500
TPIV,TapImmune Inc.,2018-04-05,true,cs,12071
TPL,Texas Pacific Land Trust,2018-04-05,true,cs,6868
TPOR,Direxion Daily Transportation Bull 3X Shares,2018-04-05,true,N/A,12870
TPR,Tapestry Inc.,2018-04-05,true,cs,1389
TPRE,Third Point Reinsurance Ltd.,2018-04-05,true,cs,7736
TPVG,TriplePoint Venture Growth BDC Corp.,2018-04-05,true,cs,8093
TPVY,TriplePoint Venture Growth BDC Corp. 5.75% Notes due 2022,2018-04-05,true,N/A,13155
TPX,Tempur Sealy International Inc.,2018-04-05,true,cs,6871
TPYP,Tortoise North American Pipeline,2018-04-05,true,N/A,10239
TPZ,Tortoise Power and Energy Infrastructure Fund Inc,2018-04-05,true,cs,6872
TQQQ,ProShares UltraPro QQQ,2018-04-05,true,et,6874
TR,Tootsie Roll Industries Inc.,2018-04-05,true,cs,6875
TRC,Tejon Ranch Co,2018-04-05,true,cs,6877
TRCB,Two River Bancorp,2018-04-05,true,cs,6878
TRCH,Torchlight Energy Resources Inc.,2018-04-05,true,cs,8165
TRCO,Tribune Media Company Class A,2018-04-05,true,cs,9558
TREC,Trecora Resources,2018-04-05,true,cs,427
TREE,LendingTree Inc.,2018-04-05,true,cs,6879
TREX,Trex Company Inc.,2018-04-05,true,cs,6881
TRGP,Targa Resources Inc.,2018-04-05,true,cs,6883
TRHC,Tabula Rasa HealthCare Inc.,2018-04-05,true,cs,11004
TRI,Thomson Reuters Corp,2018-04-05,true,cs,6885
TRIB,Trinity Biotech plc,2018-04-05,true,cs,6886
TRIL,Trillium Therapeutics Inc.,2018-04-05,true,cs,9604
TRIP,TripAdvisor Inc.,2018-04-05,true,cs,6887
TRK,Speedway Motorsports Inc.,2018-04-05,true,cs,6889
TRMB,Trimble Inc.,2018-04-05,true,cs,6891
TRMD,TORM plc,2018-04-05,true,cs,13884
TRMK,Trustmark Corporation,2018-04-05,true,cs,6892
TRMT,Tremont Mortgage Trust,2018-04-05,true,cs,13377
TRN,Trinity Industries Inc.,2018-04-05,true,cs,6894
TRNC,tronc Inc.,2018-04-05,true,cs,8962
TRNO,Terreno Realty Corporation,2018-04-05,true,cs,6897
TRNS,Transcat Inc.,2018-04-05,true,cs,6899
TROV,TrovaGene Inc.,2018-04-05,true,cs,6901
TROW,T. Rowe Price Group Inc.,2018-04-05,true,cs,6903
TROX,Tronox Limited Class A $0.01 par,2018-04-05,true,cs,6904
TRP,TransCanada Corporation,2018-04-05,true,cs,6905
TRPX,Therapix Biosciences Ltd.,2018-04-05,true,cs,12501
TRQ,Turquoise Hill Resources Ltd.,2018-04-05,true,cs,6906
TRS,TriMas Corporation,2018-04-05,true,cs,6908
TRST,TrustCo Bank Corp NY,2018-04-05,true,cs,6910
TRT,Trio-Tech International,2018-04-05,true,cs,6912
TRTLU,Terrapin 4 Acquisition Corp - Units (1 Class A & 1/3 War),2018-04-05,true,su,14196
TRTN,Triton International Limited,2018-04-05,true,cs,11398
TRTX,TPG RE Finance Trust Inc.,2018-04-05,true,cs,12814
TRU,TransUnion,2018-04-05,true,cs,10130
TRUE,TrueCar Inc.,2018-04-05,true,cs,8605
TRUP,Trupanion Inc.,2018-04-05,true,cs,8933
TRV,The Travelers Companies Inc.,2018-04-05,true,cs,6913
TRVG,trivago N.V.,2018-04-05,true,cs,12089
TRVN,Trevena Inc.,2018-04-05,true,cs,8121
TRX,Tanzanian Royalty Exploration Corporation,2018-04-05,true,cs,6915
TRXC,TransEnterix Inc.,2018-04-05,true,cs,8551
TS,Tenaris S.A. American Depositary Shares,2018-04-05,true,cs,6916
TSBK,Timberland Bancorp Inc.,2018-04-05,true,cs,6917
TSC,TriState Capital Holdings Inc.,2018-04-05,true,cs,6918
TSCAP,TriState Capital Holdings Inc. Dep Shs Rep 1/40th Int 6.75% Srs A Non-Cum Pfd,2018-04-05,true,cs,14309
TSCO,Tractor Supply Company,2018-04-05,true,cs,6919
TSE,Trinseo S.A.,2018-04-05,true,cs,8683
TSEM,Tower Semiconductor Ltd.,2018-04-05,true,cs,6920
TSG,The Stars Group Inc.,2018-04-05,true,cs,10080
